datum,PTE,periode_van,periode_tm,indicatie noodvermogen op,indicatie noodvermogen af,opregelen,Afregelen,prikkelcomponent,Afnemen,invoeden,regeltoestand
12/12/2023,91,22:30,22:45,,,,59.74,0,59.74,59.74,-1
12/12/2023,92,22:45,23:00,,,,18.52,0,18.52,18.52,-1
12/12/2023,93,23:00,23:15,,,,62.86,0,62.86,62.86,-1
12/12/2023,94,23:15,23:30,,,74.68,,0,74.68,74.68,1
12/12/2023,95,23:30,23:45,,,74.68,65.1,0,77.77,65.1,2
12/12/2023,96,23:45,00:00,,,,15.1,0,15.1,15.1,-1
13/12/2023,1,00:00,00:15,,,,-40,0,-40,-40,-1
13/12/2023,2,00:15,00:30,,,,61.99,0,61.99,61.99,-1
13/12/2023,3,00:30,00:45,,,,53.5,0,53.5,53.5,-1
13/12/2023,4,00:45,01:00,,,,-37.63,0,-37.63,-37.63,-1
13/12/2023,5,01:00,01:15,,,,,0,76.8,76.8,0
13/12/2023,6,01:15,01:30,,,88.01,,0,88.01,88.01,1
13/12/2023,7,01:30,01:45,,,73.01,,0,73.01,73.01,1
13/12/2023,8,01:45,02:00,,,80.17,,0,80.17,80.17,1
13/12/2023,9,02:00,02:15,,,110.27,,0,110.27,110.27,1
13/12/2023,10,02:15,02:30,,,89.86,,0,89.86,89.86,1
13/12/2023,11,02:30,02:45,,,104.65,,0,104.65,104.65,1
13/12/2023,12,02:45,03:00,,,87.01,,0,87.01,87.01,1
13/12/2023,13,03:00,03:15,,,78.56,,0,78.56,78.56,1
13/12/2023,14,03:15,03:30,,,,,0,76.8,76.8,0
13/12/2023,15,03:30,03:45,,,,,0,76.8,76.8,0
13/12/2023,16,03:45,04:00,,,,,0,76.8,76.8,0
13/12/2023,17,04:00,04:15,,,,,0,76.8,76.8,0
13/12/2023,18,04:15,04:30,,,,49.99,0,49.99,49.99,-1
13/12/2023,19,04:30,04:45,,,,,0,76.8,76.8,0
13/12/2023,20,04:45,05:00,,,96.53,,0,96.53,96.53,1
13/12/2023,21,05:00,05:15,,,83.53,67.59,0,83.53,67.59,2
13/12/2023,22,05:15,05:30,,,89.53,,0,89.53,89.53,1
13/12/2023,23,05:30,05:45,,,106.56,,0,106.56,106.56,1
13/12/2023,24,05:45,06:00,,,97.15,,0,97.15,97.15,1
13/12/2023,25,06:00,06:15,,,82.52,,0,82.52,82.52,1
13/12/2023,26,06:15,06:30,,,102.93,,0,102.93,102.93,1
13/12/2023,27,06:30,06:45,,,166.62,,0,166.62,166.62,1
13/12/2023,28,06:45,07:00,,,121.94,,0,121.94,121.94,1
13/12/2023,29,07:00,07:15,,,,65.6,0,65.6,65.6,-1
13/12/2023,30,07:15,07:30,,,96.5,58.52,0,96.5,58.52,2
13/12/2023,31,07:30,07:45,,,96.5,,0,96.5,96.5,1
13/12/2023,32,07:45,08:00,,,93.34,,0,93.34,93.34,1
13/12/2023,33,08:00,08:15,,,93.34,76.52,0,76.52,76.52,-1
13/12/2023,34,08:15,08:30,,,94.23,,0,94.23,94.23,1
13/12/2023,35,08:30,08:45,,,83.87,,0,83.87,83.87,1
13/12/2023,36,08:45,09:00,,,87.17,,0,87.17,87.17,1
13/12/2023,37,09:00,09:15,,,81.21,,0,81.21,81.21,1
13/12/2023,38,09:15,09:30,,,,,0,103.87,103.87,0
13/12/2023,39,09:30,09:45,,,,,0,83.87,83.87,0
13/12/2023,40,09:45,10:00,,,,71.52,0,71.52,71.52,-1
13/12/2023,41,10:00,10:15,,,,72.43,0,72.43,72.43,-1
13/12/2023,42,10:15,10:30,,,,63.18,0,63.18,63.18,-1
13/12/2023,43,10:30,10:45,,,,69.52,0,69.52,69.52,-1
13/12/2023,44,10:45,11:00,,,,62.95,0,62.95,62.95,-1
13/12/2023,45,11:00,11:15,,,,61.3,0,61.3,61.3,-1
13/12/2023,46,11:15,11:30,,,,80.59,0,80.59,80.59,-1
13/12/2023,47,11:30,11:45,,,,71.3,0,71.3,71.3,-1
13/12/2023,48,11:45,12:00,,,,71.3,0,71.3,71.3,-1
13/12/2023,49,12:00,12:15,,,87.51,,0,87.51,87.51,1
13/12/2023,50,12:15,12:30,,,92.01,,0,92.01,92.01,1
13/12/2023,51,12:30,12:45,,,,,0,102.66,102.66,0
13/12/2023,52,12:45,13:00,,,,,0,102.66,102.66,0
13/12/2023,53,13:00,13:15,,,,58.25,0,58.25,58.25,-1
13/12/2023,54,13:15,13:30,,,,64.36,0,64.36,64.36,-1
13/12/2023,55,13:30,13:45,,,,41.47,0,41.47,41.47,-1
13/12/2023,56,13:45,14:00,,,,43.03,0,43.03,43.03,-1
13/12/2023,57,14:00,14:15,,,,27.23,0,27.23,27.23,-1
13/12/2023,58,14:15,14:30,,,,72.52,0,72.52,72.52,-1
13/12/2023,59,14:30,14:45,,,,82.59,0,82.59,82.59,-1
13/12/2023,60,14:45,15:00,,,84.26,,0,84.26,84.26,1
13/12/2023,61,15:00,15:15,,,99.26,,0,99.26,99.26,1
13/12/2023,62,15:15,15:30,,,96.41,,0,96.41,96.41,1
13/12/2023,63,15:30,15:45,,,102.26,,0,102.26,102.26,1
13/12/2023,64,15:45,16:00,,,,,0,104.74,104.74,0
13/12/2023,65,16:00,16:15,,,,61.52,0,61.52,61.52,-1
13/12/2023,66,16:15,16:30,,,,71.84,0,71.84,71.84,-1
13/12/2023,67,16:30,16:45,,,,74.52,0,74.52,74.52,-1
13/12/2023,68,16:45,17:00,,,,129.95,0,129.95,129.95,-1
13/12/2023,69,17:00,17:15,,,,,0,86.95,86.95,0
13/12/2023,70,17:15,17:30,,,88.31,,0,88.31,88.31,1
13/12/2023,71,17:30,17:45,,,97.21,,0,97.21,97.21,1
13/12/2023,72,17:45,18:00,,,80.04,,0,80.04,80.04,1
13/12/2023,73,18:00,18:15,,,,74.36,0,74.36,74.36,-1
13/12/2023,74,18:15,18:30,,,,129.78,0,129.78,129.78,-1
13/12/2023,75,18:30,18:45,,,,80.59,0,80.59,80.59,-1
13/12/2023,76,18:45,19:00,,,,74.36,0,74.36,74.36,-1
13/12/2023,77,19:00,19:15,,,,,0,104.28,104.28,0
13/12/2023,78,19:15,19:30,,,,,0,104.28,104.28,0
13/12/2023,79,19:30,19:45,,,,72.52,0,72.52,72.52,-1
13/12/2023,80,19:45,20:00,,,,56.47,0,56.47,56.47,-1
13/12/2023,81,20:00,20:15,,,,68.52,0,68.52,68.52,-1
13/12/2023,82,20:15,20:30,,,,74.52,0,74.52,74.52,-1
13/12/2023,83,20:30,20:45,,,,125.63,0,125.63,125.63,-1
13/12/2023,84,20:45,21:00,,,91.04,41.47,0,108.87,41.47,2
13/12/2023,85,21:00,21:15,,,,30.59,0,30.59,30.59,-1
13/12/2023,86,21:15,21:30,,,86.88,80.59,0,108.09,80.59,2
13/12/2023,87,21:30,21:45,,,,21.27,0,21.27,21.27,-1
13/12/2023,88,21:45,22:00,,,,21.23,0,21.23,21.23,-1
13/12/2023,89,22:00,22:15,,,,57.52,0,57.52,57.52,-1
13/12/2023,90,22:15,22:30,,,,63.52,0,63.52,63.52,-1
13/12/2023,91,22:30,22:45,,,89.82,80.59,0,89.82,80.59,2
13/12/2023,92,22:45,23:00,,,,57.52,0,57.52,57.52,-1
13/12/2023,93,23:00,23:15,,,,40.52,0,40.52,40.52,-1
13/12/2023,94,23:15,23:30,,,,65.91,0,65.91,65.91,-1
13/12/2023,95,23:30,23:45,,,,74.52,0,74.52,74.52,-1
13/12/2023,96,23:45,00:00,,,,14.92,0,14.92,14.92,-1
14/12/2023,1,00:00,00:15,,,,-265,0,-265,-265,-1
14/12/2023,2,00:15,00:30,,,,67.26,0,67.26,67.26,-1
14/12/2023,3,00:30,00:45,,,,70.19,0,70.19,70.19,-1
14/12/2023,4,00:45,01:00,,,91.59,74.72,0,91.59,74.72,2
14/12/2023,5,01:00,01:15,,,92.51,,0,92.51,92.51,1
14/12/2023,6,01:15,01:30,,,93.59,,0,93.59,93.59,1
14/12/2023,7,01:30,01:45,,,121.74,,0,121.74,121.74,1
14/12/2023,8,01:45,02:00,,,136.74,,0,136.74,136.74,1
14/12/2023,9,02:00,02:15,,,97.53,,0,97.53,97.53,1
14/12/2023,10,02:15,02:30,,,94.72,,0,94.72,94.72,1
14/12/2023,11,02:30,02:45,,,128.51,,0,128.51,128.51,1
14/12/2023,12,02:45,03:00,,,118.39,,0,118.39,118.39,1
14/12/2023,13,03:00,03:15,,,85.53,-11.01,0,85.53,-11.01,2
14/12/2023,14,03:15,03:30,,,,61.71,0,61.71,61.71,-1
14/12/2023,15,03:30,03:45,,,110.53,64.52,0,110.53,110.53,1
14/12/2023,16,03:45,04:00,,,128.51,,0,128.51,128.51,1
14/12/2023,17,04:00,04:15,,,99.51,,0,99.51,99.51,1
14/12/2023,18,04:15,04:30,,,95.59,66.42,0,95.59,66.42,2
14/12/2023,19,04:30,04:45,,,,59.47,0,59.47,59.47,-1
14/12/2023,20,04:45,05:00,,,,65.99,0,65.99,65.99,-1
14/12/2023,21,05:00,05:15,,,,75.59,0,75.59,75.59,-1
14/12/2023,22,05:15,05:30,,,,,0,80.56,80.56,0
14/12/2023,23,05:30,05:45,,,80.59,,0,80.59,80.59,1
14/12/2023,24,05:45,06:00,,,86.51,,0,86.51,86.51,1
14/12/2023,25,06:00,06:15,,,97.51,,0,97.51,97.51,1
14/12/2023,26,06:15,06:30,,,118.23,,0,118.23,118.23,1
14/12/2023,27,06:30,06:45,,,100.86,,0,100.86,100.86,1
14/12/2023,28,06:45,07:00,,,100.7,,0,100.7,100.7,1
14/12/2023,29,07:00,07:15,,,88.37,128.95,0,105.73,105.73,2
14/12/2023,30,07:15,07:30,,,219.26,,0,219.26,219.26,1
14/12/2023,31,07:30,07:45,,,155.52,,0,155.52,155.52,1
14/12/2023,32,07:45,08:00,,,101.36,,0,101.36,101.36,1
14/12/2023,33,08:00,08:15,,,84.22,75.52,0,101.43,75.52,2
14/12/2023,34,08:15,08:30,,,,129.07,0,129.07,129.07,-1
14/12/2023,35,08:30,08:45,,,135.11,,0,135.11,135.11,1
14/12/2023,36,08:45,09:00,,,135.11,,0,135.11,135.11,1
14/12/2023,37,09:00,09:15,,,91.05,,0,91.05,91.05,1
14/12/2023,38,09:15,09:30,,,,,0,105.78,105.78,0
14/12/2023,39,09:30,09:45,,,,78.99,0,78.99,78.99,-1
14/12/2023,40,09:45,10:00,,,,58.52,0,58.52,58.52,-1
14/12/2023,41,10:00,10:15,,,,58.52,0,58.52,58.52,-1
14/12/2023,42,10:15,10:30,,,,78.97,0,78.97,78.97,-1
14/12/2023,43,10:30,10:45,,,,,0,81.52,81.52,0
14/12/2023,44,10:45,11:00,,,,71.14,0,71.14,71.14,-1
14/12/2023,45,11:00,11:15,,,583.97,22.08,0,583.97,22.08,2
14/12/2023,46,11:15,11:30,,,,4.52,0,4.52,4.52,-1
14/12/2023,47,11:30,11:45,,,,75.05,0,75.05,75.05,-1
14/12/2023,48,11:45,12:00,,,,75.05,0,75.05,75.05,-1
14/12/2023,49,12:00,12:15,,,,28.99,0,28.99,28.99,-1
14/12/2023,50,12:15,12:30,,,,61.75,0,61.75,61.75,-1
14/12/2023,51,12:30,12:45,,,,73.52,0,73.52,73.52,-1
14/12/2023,52,12:45,13:00,,,89.91,79.1,0,89.91,79.1,2
14/12/2023,53,13:00,13:15,,,90.51,,0,90.51,90.51,1
14/12/2023,54,13:15,13:30,,,103.91,,0,103.91,103.91,1
14/12/2023,55,13:30,13:45,,,164.67,,0,164.67,164.67,1
14/12/2023,56,13:45,14:00,,,98.91,,0,98.91,98.91,1
14/12/2023,57,14:00,14:15,,,,62.23,0,62.23,62.23,-1
14/12/2023,58,14:15,14:30,,,,76.59,0,76.59,76.59,-1
14/12/2023,59,14:30,14:45,,,,76.59,0,76.59,76.59,-1
14/12/2023,60,14:45,15:00,,,,78.17,0,78.17,78.17,-1
14/12/2023,61,15:00,15:15,,,,75.52,0,75.52,75.52,-1
14/12/2023,62,15:15,15:30,,,,77.52,0,77.52,77.52,-1
14/12/2023,63,15:30,15:45,,,,,0,81.52,81.52,0
14/12/2023,64,15:45,16:00,,,87.85,,0,87.85,87.85,1
14/12/2023,65,16:00,16:15,,,175,,0,175,175,1
14/12/2023,66,16:15,16:30,,,240.51,,0,240.51,240.51,1
14/12/2023,67,16:30,16:45,,,136.74,,0,136.74,136.74,1
14/12/2023,68,16:45,17:00,,,119.74,,0,119.74,119.74,1
14/12/2023,69,17:00,17:15,,,133.74,,0,133.74,133.74,1
14/12/2023,70,17:15,17:30,,,91.74,,0,91.74,91.74,1
14/12/2023,71,17:30,17:45,,,88.74,,0,88.74,88.74,1
14/12/2023,72,17:45,18:00,,,90.51,,0,90.51,90.51,1
14/12/2023,73,18:00,18:15,,,88.8,82.99,0,82.99,82.99,-1
14/12/2023,74,18:15,18:30,,,,88.99,0,88.99,88.99,-1
14/12/2023,75,18:30,18:45,,,,,0,82.75,82.75,0
14/12/2023,76,18:45,19:00,,,,78.8,0,78.8,78.8,-1
14/12/2023,77,19:00,19:15,,,,70.52,0,70.52,70.52,-1
14/12/2023,78,19:15,19:30,,,,78.99,0,78.99,78.99,-1
14/12/2023,79,19:30,19:45,,,,84.52,0,84.52,84.52,-1
14/12/2023,80,19:45,20:00,,,,82.99,0,82.99,82.99,-1
14/12/2023,81,20:00,20:15,,,,122.32,0,122.32,122.32,-1
14/12/2023,82,20:15,20:30,,,103.8,,0,103.8,103.8,1
14/12/2023,83,20:30,20:45,,,94.8,,0,94.8,94.8,1
14/12/2023,84,20:45,21:00,,,,,0,102.52,102.52,0
14/12/2023,85,21:00,21:15,,,,,0,101.95,101.95,0
14/12/2023,86,21:15,21:30,,,106.8,,0,106.8,106.8,1
14/12/2023,87,21:30,21:45,,,119.74,,0,119.74,119.74,1
14/12/2023,88,21:45,22:00,,,287.51,,0,287.51,287.51,1
14/12/2023,89,22:00,22:15,,,198.33,,0,198.33,198.33,1
14/12/2023,90,22:15,22:30,,,92.51,,0,92.51,92.51,1
14/12/2023,91,22:30,22:45,,,115.74,,0,115.74,115.74,1
14/12/2023,92,22:45,23:00,,,,78.99,0,78.99,78.99,-1
14/12/2023,93,23:00,23:15,,,,50.99,0,50.99,50.99,-1
14/12/2023,94,23:15,23:30,,,,78.99,0,78.99,78.99,-1
14/12/2023,95,23:30,23:45,,,,38.52,0,38.52,38.52,-1
14/12/2023,96,23:45,00:00,,,,38.52,0,38.52,38.52,-1
15/12/2023,1,00:00,00:15,,,,,0,83.4,83.4,0
15/12/2023,2,00:15,00:30,,,,75.62,0,75.62,75.62,-1
15/12/2023,3,00:30,00:45,,,,73.28,0,73.28,73.28,-1
15/12/2023,4,00:45,01:00,,,,58.17,0,58.17,58.17,-1
15/12/2023,5,01:00,01:15,,,,58.17,0,58.17,58.17,-1
15/12/2023,6,01:15,01:30,,,,66.74,0,66.74,66.74,-1
15/12/2023,7,01:30,01:45,,,,63.99,0,63.99,63.99,-1
15/12/2023,8,01:45,02:00,,,,61.74,0,61.74,61.74,-1
15/12/2023,9,02:00,02:15,,,,61.51,0,61.51,61.51,-1
15/12/2023,10,02:15,02:30,,,84.17,,0,84.17,84.17,1
15/12/2023,11,02:30,02:45,,,86.7,,0,86.7,86.7,1
15/12/2023,12,02:45,03:00,,,,70.62,0,70.62,70.62,-1
15/12/2023,13,03:00,03:15,,,,71.48,0,71.48,71.48,-1
15/12/2023,14,03:15,03:30,,,,61.48,0,61.48,61.48,-1
15/12/2023,15,03:30,03:45,,,,55.19,0,55.19,55.19,-1
15/12/2023,16,03:45,04:00,,,,48.99,0,48.99,48.99,-1
15/12/2023,17,04:00,04:15,,,,43.95,0,43.95,43.95,-1
15/12/2023,18,04:15,04:30,,,,55.29,0,55.29,55.29,-1
15/12/2023,19,04:30,04:45,,,,49.17,0,49.17,49.17,-1
15/12/2023,20,04:45,05:00,,,,55.28,0,55.28,55.28,-1
15/12/2023,21,05:00,05:15,,,,78.99,0,78.99,78.99,-1
15/12/2023,22,05:15,05:30,,,92.3,,0,92.3,92.3,1
15/12/2023,23,05:30,05:45,,,87.17,,0,87.17,87.17,1
15/12/2023,24,05:45,06:00,,,,,0,79.62,79.62,0
15/12/2023,25,06:00,06:15,,,,,0,83.93,83.93,0
15/12/2023,26,06:15,06:30,,,,,0,83.93,83.93,0
15/12/2023,27,06:30,06:45,,,,,0,83.93,83.93,0
15/12/2023,28,06:45,07:00,,,,,0,83.93,83.93,0
15/12/2023,29,07:00,07:15,,,90.79,83.82,0,103.34,83.82,2
15/12/2023,30,07:15,07:30,,,88.7,,0,88.7,88.7,1
15/12/2023,31,07:30,07:45,,,,,0,103.34,103.34,0
15/12/2023,32,07:45,08:00,,,82.3,,0,82.3,82.3,1
15/12/2023,33,08:00,08:15,,,84.48,117.45,0,98.98,98.98,2
15/12/2023,34,08:15,08:30,,,90.5,,0,90.5,90.5,1
15/12/2023,35,08:30,08:45,,,83.5,,0,83.5,83.5,1
15/12/2023,36,08:45,09:00,,,,,0,99.6,99.6,0
15/12/2023,37,09:00,09:15,,,137.47,,0,137.47,137.47,1
15/12/2023,38,09:15,09:30,,,90.7,,0,90.7,90.7,1
15/12/2023,39,09:30,09:45,,,,,0,82.16,82.16,0
15/12/2023,40,09:45,10:00,,,,,0,82.16,82.16,0
15/12/2023,41,10:00,10:15,,,134.27,,0,134.27,134.27,1
15/12/2023,42,10:15,10:30,,,90.78,,0,90.78,90.78,1
15/12/2023,43,10:30,10:45,,,92.15,,0,92.15,92.15,1
15/12/2023,44,10:45,11:00,,,,,0,80.32,80.32,0
15/12/2023,45,11:00,11:15,,,138.1,,0,138.1,138.1,1
15/12/2023,46,11:15,11:30,,,106.35,,0,106.35,106.35,1
15/12/2023,47,11:30,11:45,,,97.56,,0,97.56,97.56,1
15/12/2023,48,11:45,12:00,,,92.1,,0,92.1,92.1,1
15/12/2023,49,12:00,12:15,,,1851.74,,0,1851.74,1851.74,1
15/12/2023,50,12:15,12:30,,,92.2,,0,92.2,92.2,1
15/12/2023,51,12:30,12:45,,,92.21,,0,92.21,92.21,1
15/12/2023,52,12:45,13:00,,,81.28,78.82,0,78.82,78.82,-1
15/12/2023,53,13:00,13:15,,,,63.22,0,63.22,63.22,-1
15/12/2023,54,13:15,13:30,,,,65.99,0,65.99,65.99,-1
15/12/2023,55,13:30,13:45,,,,68.82,0,68.82,68.82,-1
15/12/2023,56,13:45,14:00,,,,59.19,0,59.19,59.19,-1
15/12/2023,57,14:00,14:15,,,,59.4,0,59.4,59.4,-1
15/12/2023,58,14:15,14:30,,,,66.92,0,66.92,66.92,-1
15/12/2023,59,14:30,14:45,,,,66.92,0,66.92,66.92,-1
15/12/2023,60,14:45,15:00,,,,66.9,0,66.9,66.9,-1
15/12/2023,61,15:00,15:15,,,87.02,,0,87.02,87.02,1
15/12/2023,62,15:15,15:30,,,92.11,,0,92.11,92.11,1
15/12/2023,63,15:30,15:45,,,88.7,,0,88.7,88.7,1
15/12/2023,64,15:45,16:00,,,83.5,67.5,0,83.5,67.5,2
15/12/2023,65,16:00,16:15,,,,66.9,0,66.9,66.9,-1
15/12/2023,66,16:15,16:30,,,,63.48,0,63.48,63.48,-1
15/12/2023,67,16:30,16:45,,,,61.9,0,61.9,61.9,-1
15/12/2023,68,16:45,17:00,,,,74.22,0,74.22,74.22,-1
15/12/2023,69,17:00,17:15,,,,63.48,0,63.48,63.48,-1
15/12/2023,70,17:15,17:30,,,,72.5,0,72.5,72.5,-1
15/12/2023,71,17:30,17:45,,,,72.5,0,72.5,72.5,-1
15/12/2023,72,17:45,18:00,,,,67.99,0,67.99,67.99,-1
15/12/2023,73,18:00,18:15,,,,78.99,0,78.99,78.99,-1
15/12/2023,74,18:15,18:30,,,,63.5,0,63.5,63.5,-1
15/12/2023,75,18:30,18:45,,,,66.9,0,66.9,66.9,-1
15/12/2023,76,18:45,19:00,,,,69.86,0,69.86,69.86,-1
15/12/2023,77,19:00,19:15,,,,56.69,0,56.69,56.69,-1
15/12/2023,78,19:15,19:30,,,,55.79,0,55.79,55.79,-1
15/12/2023,79,19:30,19:45,,,,55.79,0,55.79,55.79,-1
15/12/2023,80,19:45,20:00,,,80.18,65.92,0,80.18,65.92,2
15/12/2023,81,20:00,20:15,,,,65.93,0,65.93,65.93,-1
15/12/2023,82,20:15,20:30,,,74.96,66.86,0,76.98,66.86,2
15/12/2023,83,20:30,20:45,,,,66.92,0,66.92,66.92,-1
15/12/2023,84,20:45,21:00,,,,68.92,0,68.92,68.92,-1
15/12/2023,85,21:00,21:15,,,,61,0,61,61,-1
15/12/2023,86,21:15,21:30,,,,63.99,0,63.99,63.99,-1
15/12/2023,87,21:30,21:45,,,,67.5,0,67.5,67.5,-1
15/12/2023,88,21:45,22:00,,,,61.91,0,61.91,61.91,-1
15/12/2023,89,22:00,22:15,,,93.51,73.4,0,93.51,93.51,1
15/12/2023,90,22:15,22:30,,,96.5,,0,96.5,96.5,1
15/12/2023,91,22:30,22:45,,,96.5,,0,96.5,96.5,1
15/12/2023,92,22:45,23:00,,,83.5,,0,83.5,83.5,1
15/12/2023,93,23:00,23:15,,,88.9,,0,88.9,88.9,1
15/12/2023,94,23:15,23:30,,,85.19,78.99,0,85.19,85.19,1
15/12/2023,95,23:30,23:45,,,,60.5,0,60.5,60.5,-1
15/12/2023,96,23:45,00:00,,,,60.5,0,60.5,60.5,-1
16/12/2023,1,00:00,00:15,,,,-20.62,0,-20.62,-20.62,-1
16/12/2023,2,00:15,00:30,,,,-1.07,0,-1.07,-1.07,-1
16/12/2023,3,00:30,00:45,,,,24.16,0,24.16,24.16,-1
16/12/2023,4,00:45,01:00,,,,-1.08,0,-1.08,-1.08,-1
16/12/2023,5,01:00,01:15,,,81.64,-1.08,0,81.64,81.64,1
16/12/2023,6,01:15,01:30,,,74.14,,0,74.14,74.14,1
16/12/2023,7,01:30,01:45,,,,55.3,0,55.3,55.3,-1
16/12/2023,8,01:45,02:00,,,,18.92,0,18.92,18.92,-1
16/12/2023,9,02:00,02:15,,,96.16,61.88,0,96.16,61.88,2
16/12/2023,10,02:15,02:30,,,,,0,72.09,72.09,0
16/12/2023,11,02:30,02:45,,,,24.15,0,24.15,24.15,-1
16/12/2023,12,02:45,03:00,,,,-40,0,-40,-40,-1
16/12/2023,13,03:00,03:15,,,,-23.93,0,-23.93,-23.93,-1
16/12/2023,14,03:15,03:30,,,,-42.69,0,-42.69,-42.69,-1
16/12/2023,15,03:30,03:45,,,,-40,0,-40,-40,-1
16/12/2023,16,03:45,04:00,,,,-90.32,0,-90.32,-90.32,-1
16/12/2023,17,04:00,04:15,,,,-77.48,0,-77.48,-77.48,-1
16/12/2023,18,04:15,04:30,,,,-266.07,0,-266.07,-266.07,-1
16/12/2023,19,04:30,04:45,,,,-698,0,-698,-698,-1
16/12/2023,20,04:45,05:00,,,,-98,0,-98,-98,-1
16/12/2023,21,05:00,05:15,,,,-40,0,-40,-40,-1
16/12/2023,22,05:15,05:30,,,,-40.85,0,-40.85,-40.85,-1
16/12/2023,23,05:30,05:45,,,,-11.15,0,-11.15,-11.15,-1
16/12/2023,24,05:45,06:00,,,,8.92,0,8.92,8.92,-1
16/12/2023,25,06:00,06:15,,,,-100,0,-100,-100,-1
16/12/2023,26,06:15,06:30,,,,-58.62,0,-58.62,-58.62,-1
16/12/2023,27,06:30,06:45,,,,-23.91,0,-23.91,-23.91,-1
16/12/2023,28,06:45,07:00,,,,-55.94,0,-55.94,-55.94,-1
16/12/2023,29,07:00,07:15,,,,-266.07,0,-266.07,-266.07,-1
16/12/2023,30,07:15,07:30,,,,-38.62,0,-38.62,-38.62,-1
16/12/2023,31,07:30,07:45,,,,-34.9,0,-34.9,-34.9,-1
16/12/2023,32,07:45,08:00,,,,62.43,0,62.43,62.43,-1
16/12/2023,33,08:00,08:15,,,,,0,72.88,72.88,0
16/12/2023,34,08:15,08:30,,,,,0,69.67,69.67,0
16/12/2023,35,08:30,08:45,,,,-1.08,0,-1.08,-1.08,-1
16/12/2023,36,08:45,09:00,,,,57.83,0,57.83,57.83,-1
16/12/2023,37,09:00,09:15,,,,17.83,0,17.83,17.83,-1
16/12/2023,38,09:15,09:30,,,,-1.07,0,-1.07,-1.07,-1
16/12/2023,39,09:30,09:45,,,,-40,0,-40,-40,-1
16/12/2023,40,09:45,10:00,,,,-38.62,0,-38.62,-38.62,-1
16/12/2023,41,10:00,10:15,,,,60.89,0,60.89,60.89,-1
16/12/2023,42,10:15,10:30,,,,,0,70.2,70.2,0
16/12/2023,43,10:30,10:45,,,82.07,,0,82.07,82.07,1
16/12/2023,44,10:45,11:00,,,121.74,,0,121.74,121.74,1
16/12/2023,45,11:00,11:15,,,122.5,,0,122.5,122.5,1
16/12/2023,46,11:15,11:30,,,94.48,,0,94.48,94.48,1
16/12/2023,47,11:30,11:45,,,92.5,,0,92.5,92.5,1
16/12/2023,48,11:45,12:00,,,93.83,,0,93.83,93.83,1
16/12/2023,49,12:00,12:15,,,103.99,,0,103.99,103.99,1
16/12/2023,50,12:15,12:30,,,88.5,,0,88.5,88.5,1
16/12/2023,51,12:30,12:45,,,88.5,,0,88.5,88.5,1
16/12/2023,52,12:45,13:00,,,80.83,-40,0,-40,-40,-1
16/12/2023,53,13:00,13:15,,,105.89,-95.62,0,105.89,-95.62,2
16/12/2023,54,13:15,13:30,,,105.89,59.88,0,59.88,59.88,-1
16/12/2023,55,13:30,13:45,,,,59.83,0,59.83,59.83,-1
16/12/2023,56,13:45,14:00,,,,-21.13,0,-21.13,-21.13,-1
16/12/2023,57,14:00,14:15,,,81.74,42.83,0,81.74,42.83,2
16/12/2023,58,14:15,14:30,,,,57.83,0,57.83,57.83,-1
16/12/2023,59,14:30,14:45,,,72.08,51.83,0,72.08,51.83,2
16/12/2023,60,14:45,15:00,,,80.97,,0,80.97,80.97,1
16/12/2023,61,15:00,15:15,,,87.83,,0,87.83,87.83,1
16/12/2023,62,15:15,15:30,,,87.83,42.83,0,42.83,42.83,-1
16/12/2023,63,15:30,15:45,,,,51.83,0,51.83,51.83,-1
16/12/2023,64,15:45,16:00,,,,51.22,0,51.22,51.22,-1
16/12/2023,65,16:00,16:15,,,,-40,0,-40,-40,-1
16/12/2023,66,16:15,16:30,,,81.74,-98.64,0,81.74,-98.64,2
16/12/2023,67,16:30,16:45,,,81.74,-100,0,81.74,-100,2
16/12/2023,68,16:45,17:00,,,,-20.18,0,-20.18,-20.18,-1
16/12/2023,69,17:00,17:15,,,,-1.07,0,-1.07,-1.07,-1
16/12/2023,70,17:15,17:30,,,,71.24,0,71.24,71.24,-1
16/12/2023,71,17:30,17:45,,,,51.83,0,51.83,51.83,-1
16/12/2023,72,17:45,18:00,,,,53.26,0,53.26,53.26,-1
16/12/2023,73,18:00,18:15,,,,72.06,0,72.06,72.06,-1
16/12/2023,74,18:15,18:30,,,82.06,,0,82.06,82.06,1
16/12/2023,75,18:30,18:45,,,77.06,,0,77.06,77.06,1
16/12/2023,76,18:45,19:00,,,,62.94,0,62.94,62.94,-1
16/12/2023,77,19:00,19:15,,,,38.61,0,38.61,38.61,-1
16/12/2023,78,19:15,19:30,,,,38.71,0,38.71,38.71,-1
16/12/2023,79,19:30,19:45,,,,-9.68,0,-9.68,-9.68,-1
16/12/2023,80,19:45,20:00,,,,-16.37,0,-16.37,-16.37,-1
16/12/2023,81,20:00,20:15,,,,-14.18,0,-14.18,-14.18,-1
16/12/2023,82,20:15,20:30,,,,-6.68,0,-6.68,-6.68,-1
16/12/2023,83,20:30,20:45,,,,-9.68,0,-9.68,-9.68,-1
16/12/2023,84,20:45,21:00,,,,8.92,0,8.92,8.92,-1
16/12/2023,85,21:00,21:15,,,45,24.15,0,58.17,24.15,2
