From_NL,From_UTC,E_Volume_kWh,Tenant,E_Volume_MWh,Abs_E_Volume_kWh,Abs_E_Volume_MWh
08/12/2023 03:00,08/12/2023 02:00,40967,0,40.967,40967,40.967
08/12/2023 03:15,08/12/2023 02:15,40983,0,40.983,40983,40.983
08/12/2023 03:15,08/12/2023 02:15,1267,1,1.267,1267,1.267
08/12/2023 03:30,08/12/2023 02:30,1238,1,1.238,1238,1.238
08/12/2023 03:30,08/12/2023 02:30,41012,0,41.012,41012,41.012
08/12/2023 03:45,08/12/2023 02:45,1193,1,1.193,1193,1.193
08/12/2023 03:45,08/12/2023 02:45,41057,0,41.057,41057,41.057
08/12/2023 04:00,08/12/2023 03:00,1162,1,1.162,1162,1.162
08/12/2023 04:00,08/12/2023 03:00,41438,0,41.438,41438,41.438
08/12/2023 04:15,08/12/2023 03:15,41469,0,41.469,41469,41.469
08/12/2023 04:15,08/12/2023 03:15,1131,1,1.131,1131,1.131
08/12/2023 04:30,08/12/2023 03:30,41504,0,41.504,41504,41.504
08/12/2023 04:30,08/12/2023 03:30,1096,1,1.096,1096,1.096
08/12/2023 04:45,08/12/2023 03:45,1073,1,1.073,1073,1.073
08/12/2023 04:45,08/12/2023 03:45,41527,0,41.527,41527,41.527
08/12/2023 05:00,08/12/2023 04:00,44446,0,44.446,44446,44.446
08/12/2023 05:00,08/12/2023 04:00,1029,1,1.029,1029,1.029
08/12/2023 05:15,08/12/2023 04:15,1008,1,1.008,1008,1.008
08/12/2023 05:15,08/12/2023 04:15,44467,0,44.467,44467,44.467
08/12/2023 05:30,08/12/2023 04:30,1010,1,1.01,1010,1.01
08/12/2023 05:30,08/12/2023 04:30,44465,0,44.465,44465,44.465
08/12/2023 05:45,08/12/2023 04:45,1004,1,1.004,1004,1.004
08/12/2023 05:45,08/12/2023 04:45,44471,0,44.471,44471,44.471
08/12/2023 06:00,08/12/2023 05:00,54233,0,54.233,54233,54.233
08/12/2023 06:00,08/12/2023 05:00,1017,1,1.017,1017,1.017
08/12/2023 06:15,08/12/2023 05:15,54203,0,54.203,54203,54.203
08/12/2023 06:15,08/12/2023 05:15,1047,1,1.047,1047,1.047
08/12/2023 06:30,08/12/2023 05:30,1080,1,1.08,1080,1.08
08/12/2023 06:30,08/12/2023 05:30,54170,0,54.17,54170,54.17
08/12/2023 06:45,08/12/2023 05:45,54116,0,54.116,54116,54.116
08/12/2023 06:45,08/12/2023 05:45,1134,1,1.134,1134,1.134
08/12/2023 07:00,08/12/2023 06:00,1206,1,1.206,1206,1.206
08/12/2023 07:00,08/12/2023 06:00,67894,0,67.894,67894,67.894
08/12/2023 07:15,08/12/2023 06:15,1299,1,1.299,1299,1.299
08/12/2023 07:15,08/12/2023 06:15,67801,0,67.801,67801,67.801
08/12/2023 07:30,08/12/2023 06:30,1386,1,1.386,1386,1.386
08/12/2023 07:30,08/12/2023 06:30,67714,0,67.714,67714,67.714
08/12/2023 07:45,08/12/2023 06:45,67657,0,67.657,67657,67.657
08/12/2023 07:45,08/12/2023 06:45,1443,1,1.443,1443,1.443
08/12/2023 08:00,08/12/2023 07:00,81490,0,81.49,81490,81.49
08/12/2023 08:00,08/12/2023 07:00,1485,1,1.485,1485,1.485
08/12/2023 08:15,08/12/2023 07:15,1517,1,1.517,1517,1.517
08/12/2023 08:15,08/12/2023 07:15,81458,0,81.458,81458,81.458
08/12/2023 08:30,08/12/2023 07:30,1507,1,1.507,1507,1.507
08/12/2023 08:30,08/12/2023 07:30,81468,0,81.468,81468,81.468
08/12/2023 08:45,08/12/2023 07:45,81437,0,81.437,81437,81.437
08/12/2023 08:45,08/12/2023 07:45,1538,1,1.538,1538,1.538
08/12/2023 09:00,08/12/2023 08:00,85186,0,85.186,85186,85.186
08/12/2023 09:00,08/12/2023 08:00,1539,1,1.539,1539,1.539
08/12/2023 09:15,08/12/2023 08:15,85207,0,85.207,85207,85.207
08/12/2023 09:15,08/12/2023 08:15,1518,1,1.518,1518,1.518
08/12/2023 09:30,08/12/2023 08:30,85216,0,85.216,85216,85.216
08/12/2023 09:30,08/12/2023 08:30,1509,1,1.509,1509,1.509
08/12/2023 09:45,08/12/2023 08:45,85218,0,85.218,85218,85.218
08/12/2023 09:45,08/12/2023 08:45,1507,1,1.507,1507,1.507
08/12/2023 10:00,08/12/2023 09:00,1476,1,1.476,1476,1.476
08/12/2023 10:00,08/12/2023 09:00,83299,0,83.299,83299,83.299
08/12/2023 10:15,08/12/2023 09:15,83341,0,83.341,83341,83.341
08/12/2023 10:15,08/12/2023 09:15,1434,1,1.434,1434,1.434
08/12/2023 10:30,08/12/2023 09:30,1412,1,1.412,1412,1.412
08/12/2023 10:30,08/12/2023 09:30,83363,0,83.363,83363,83.363
08/12/2023 10:45,08/12/2023 09:45,1391,1,1.391,1391,1.391
08/12/2023 10:45,08/12/2023 09:45,83384,0,83.384,83384,83.384
08/12/2023 11:00,08/12/2023 10:00,1369,1,1.369,1369,1.369
08/12/2023 11:00,08/12/2023 10:00,78206,0,78.206,78206,78.206
08/12/2023 11:15,08/12/2023 10:15,78227,0,78.227,78227,78.227
08/12/2023 11:15,08/12/2023 10:15,1348,1,1.348,1348,1.348
08/12/2023 11:30,08/12/2023 10:30,78257,0,78.257,78257,78.257
08/12/2023 11:30,08/12/2023 10:30,1318,1,1.318,1318,1.318
08/12/2023 11:45,08/12/2023 10:45,1317,1,1.317,1317,1.317
08/12/2023 11:45,08/12/2023 10:45,78258,0,78.258,78258,78.258
08/12/2023 12:00,08/12/2023 11:00,71737,0,71.737,71737,71.737
08/12/2023 12:00,08/12/2023 11:00,1288,1,1.288,1288,1.288
08/12/2023 12:15,08/12/2023 11:15,1247,1,1.247,1247,1.247
08/12/2023 12:15,08/12/2023 11:15,71778,0,71.778,71778,71.778
08/12/2023 12:30,08/12/2023 11:30,1247,1,1.247,1247,1.247
08/12/2023 12:30,08/12/2023 11:30,71778,0,71.778,71778,71.778
08/12/2023 12:45,08/12/2023 11:45,1226,1,1.226,1226,1.226
08/12/2023 12:45,08/12/2023 11:45,71799,0,71.799,71799,71.799
08/12/2023 13:00,08/12/2023 12:00,72453,0,72.453,72453,72.453
08/12/2023 13:00,08/12/2023 12:00,1247,1,1.247,1247,1.247
08/12/2023 13:15,08/12/2023 12:15,72463,0,72.463,72463,72.463
08/12/2023 13:15,08/12/2023 12:15,1237,1,1.237,1237,1.237
08/12/2023 13:30,08/12/2023 12:30,1247,1,1.247,1247,1.247
08/12/2023 13:30,08/12/2023 12:30,72453,0,72.453,72453,72.453
08/12/2023 13:45,08/12/2023 12:45,72412,0,72.412,72412,72.412
08/12/2023 13:45,08/12/2023 12:45,1288,1,1.288,1288,1.288
08/12/2023 14:00,08/12/2023 13:00,1328,1,1.328,1328,1.328
08/12/2023 14:00,08/12/2023 13:00,77697,0,77.697,77697,77.697
08/12/2023 14:15,08/12/2023 13:15,1350,1,1.35,1350,1.35
08/12/2023 14:15,08/12/2023 13:15,77675,0,77.675,77675,77.675
08/12/2023 14:30,08/12/2023 13:30,1391,1,1.391,1391,1.391
08/12/2023 14:30,08/12/2023 13:30,77634,0,77.634,77634,77.634
08/12/2023 14:45,08/12/2023 13:45,77553,0,77.553,77553,77.553
08/12/2023 14:45,08/12/2023 13:45,1472,1,1.472,1472,1.472
08/12/2023 15:00,08/12/2023 14:00,82576,0,82.576,82576,82.576
08/12/2023 15:00,08/12/2023 14:00,1524,1,1.524,1524,1.524
08/12/2023 15:15,08/12/2023 14:15,1586,1,1.586,1586,1.586
08/12/2023 15:15,08/12/2023 14:15,82514,0,82.514,82514,82.514
08/12/2023 15:30,08/12/2023 14:30,82452,0,82.452,82452,82.452
08/12/2023 15:30,08/12/2023 14:30,1648,1,1.648,1648,1.648
08/12/2023 15:45,08/12/2023 14:45,1731,1,1.731,1731,1.731
08/12/2023 15:45,08/12/2023 14:45,82369,0,82.369,82369,82.369
08/12/2023 16:00,08/12/2023 15:00,1823,1,1.823,1823,1.823
08/12/2023 16:00,08/12/2023 15:00,82277,0,82.277,82277,82.277
08/12/2023 16:15,08/12/2023 15:15,1866,1,1.866,1866,1.866
08/12/2023 16:15,08/12/2023 15:15,82234,0,82.234,82234,82.234
08/12/2023 16:30,08/12/2023 15:30,82162,0,82.162,82162,82.162
08/12/2023 16:30,08/12/2023 15:30,1938,1,1.938,1938,1.938
08/12/2023 16:45,08/12/2023 15:45,82107,0,82.107,82107,82.107
08/12/2023 16:45,08/12/2023 15:45,1993,1,1.993,1993,1.993
08/12/2023 17:00,08/12/2023 16:00,2047,1,2.047,2047,2.047
08/12/2023 17:00,08/12/2023 16:00,77303,0,77.303,77303,77.303
08/12/2023 17:15,08/12/2023 16:15,77250,0,77.25,77250,77.25
08/12/2023 17:15,08/12/2023 16:15,2100,1,2.1,2100,2.1
08/12/2023 17:30,08/12/2023 16:30,2141,1,2.141,2141,2.141
08/12/2023 17:30,08/12/2023 16:30,77209,0,77.209,77209,77.209
08/12/2023 17:45,08/12/2023 16:45,2129,1,2.129,2129,2.129
08/12/2023 17:45,08/12/2023 16:45,77221,0,77.221,77221,77.221
08/12/2023 18:00,08/12/2023 17:00,2119,1,2.119,2119,2.119
08/12/2023 18:00,08/12/2023 17:00,70656,0,70.656,70656,70.656
08/12/2023 18:15,08/12/2023 17:15,70670,0,70.67,70670,70.67
08/12/2023 18:15,08/12/2023 17:15,2105,1,2.105,2105,2.105
08/12/2023 18:30,08/12/2023 17:30,70687,0,70.687,70687,70.687
08/12/2023 18:30,08/12/2023 17:30,2088,1,2.088,2088,2.088
08/12/2023 18:45,08/12/2023 17:45,2040,1,2.04,2040,2.04
08/12/2023 18:45,08/12/2023 17:45,70735,0,70.735,70735,70.735
08/12/2023 19:00,08/12/2023 18:00,66984,0,66.984,66984,66.984
08/12/2023 19:00,08/12/2023 18:00,2016,1,2.016,2016,2.016
08/12/2023 19:15,08/12/2023 18:15,1977,1,1.977,1977,1.977
08/12/2023 19:15,08/12/2023 18:15,67023,0,67.023,67023,67.023
08/12/2023 19:30,08/12/2023 18:30,1945,1,1.945,1945,1.945
08/12/2023 19:30,08/12/2023 18:30,67055,0,67.055,67055,67.055
08/12/2023 19:45,08/12/2023 18:45,1937,1,1.937,1937,1.937
08/12/2023 19:45,08/12/2023 18:45,67063,0,67.063,67063,67.063
08/12/2023 20:00,08/12/2023 19:00,61986,0,61.986,61986,61.986
08/12/2023 20:00,08/12/2023 19:00,1914,1,1.914,1914,1.914
08/12/2023 20:15,08/12/2023 19:15,62011,0,62.011,62011,62.011
08/12/2023 20:15,08/12/2023 19:15,1889,1,1.889,1889,1.889
08/12/2023 20:30,08/12/2023 19:30,1865,1,1.865,1865,1.865
08/12/2023 20:30,08/12/2023 19:30,62035,0,62.035,62035,62.035
08/12/2023 20:45,08/12/2023 19:45,62072,0,62.072,62072,62.072
08/12/2023 20:45,08/12/2023 19:45,1828,1,1.828,1828,1.828
08/12/2023 21:00,08/12/2023 20:00,1807,1,1.807,1807,1.807
08/12/2023 21:00,08/12/2023 20:00,56318,0,56.318,56318,56.318
08/12/2023 21:15,08/12/2023 20:15,1778,1,1.778,1778,1.778
08/12/2023 21:15,08/12/2023 20:15,56347,0,56.347,56347,56.347
08/12/2023 21:30,08/12/2023 20:30,56374,0,56.374,56374,56.374
08/12/2023 21:30,08/12/2023 20:30,1751,1,1.751,1751,1.751
08/12/2023 21:45,08/12/2023 20:45,1723,1,1.723,1723,1.723
08/12/2023 21:45,08/12/2023 20:45,56402,0,56.402,56402,56.402
08/12/2023 22:00,08/12/2023 21:00,1685,1,1.685,1685,1.685
08/12/2023 22:00,08/12/2023 21:00,51090,0,51.09,51090,51.09
08/12/2023 22:15,08/12/2023 21:15,51124,0,51.124,51124,51.124
08/12/2023 22:15,08/12/2023 21:15,1651,1,1.651,1651,1.651
08/12/2023 22:30,08/12/2023 21:30,1597,1,1.597,1597,1.597
08/12/2023 22:30,08/12/2023 21:30,51178,0,51.178,51178,51.178
08/12/2023 22:45,08/12/2023 21:45,51198,0,51.198,51198,51.198
08/12/2023 22:45,08/12/2023 21:45,1577,1,1.577,1577,1.577
08/12/2023 23:00,08/12/2023 22:00,47108,0,47.108,47108,47.108
08/12/2023 23:00,08/12/2023 22:00,1567,1,1.567,1567,1.567
08/12/2023 23:15,08/12/2023 22:15,47129,0,47.129,47129,47.129
08/12/2023 23:15,08/12/2023 22:15,1546,1,1.546,1546,1.546
08/12/2023 23:30,08/12/2023 22:30,1527,1,1.527,1527,1.527
08/12/2023 23:30,08/12/2023 22:30,47148,0,47.148,47148,47.148
08/12/2023 23:45,08/12/2023 22:45,1482,1,1.482,1482,1.482
08/12/2023 23:45,08/12/2023 22:45,47193,0,47.193,47193,47.193
09/12/2023 00:00,08/12/2023 23:00,43937,0,43.937,43937,43.937
09/12/2023 00:00,08/12/2023 23:00,1438,1,1.438,1438,1.438
09/12/2023 00:15,08/12/2023 23:15,43952,0,43.952,43952,43.952
09/12/2023 00:15,08/12/2023 23:15,1423,1,1.423,1423,1.423
09/12/2023 00:30,08/12/2023 23:30,43999,0,43.999,43999,43.999
09/12/2023 00:30,08/12/2023 23:30,1376,1,1.376,1376,1.376
09/12/2023 00:45,08/12/2023 23:45,1337,1,1.337,1337,1.337
09/12/2023 00:45,08/12/2023 23:45,44038,0,44.038,44038,44.038
09/12/2023 01:00,09/12/2023 00:00,1330,1,1.33,1330,1.33
09/12/2023 01:00,09/12/2023 00:00,41770,0,41.77,41770,41.77
09/12/2023 01:15,09/12/2023 00:15,41782,0,41.782,41782,41.782
09/12/2023 01:15,09/12/2023 00:15,1318,1,1.318,1318,1.318
09/12/2023 01:30,09/12/2023 00:30,41802,0,41.802,41802,41.802
09/12/2023 01:30,09/12/2023 00:30,1298,1,1.298,1298,1.298
09/12/2023 01:45,09/12/2023 00:45,41839,0,41.839,41839,41.839
09/12/2023 01:45,09/12/2023 00:45,1261,1,1.261,1261,1.261
09/12/2023 02:00,09/12/2023 01:00,1310,1,1.31,1310,1.31
09/12/2023 02:00,09/12/2023 01:00,40615,0,40.615,40615,40.615
09/12/2023 02:15,09/12/2023 01:15,1293,1,1.293,1293,1.293
09/12/2023 02:15,09/12/2023 01:15,40632,0,40.632,40632,40.632
09/12/2023 02:30,09/12/2023 01:30,40653,0,40.653,40653,40.653
09/12/2023 02:30,09/12/2023 01:30,1272,1,1.272,1272,1.272
09/12/2023 02:45,09/12/2023 01:45,1248,1,1.248,1248,1.248
09/12/2023 02:45,09/12/2023 01:45,40677,0,40.677,40677,40.677
09/12/2023 03:00,09/12/2023 02:00,40216,0,40.216,40216,40.216
09/12/2023 03:00,09/12/2023 02:00,1259,1,1.259,1259,1.259
09/12/2023 03:15,09/12/2023 02:15,40218,0,40.218,40218,40.218
09/12/2023 03:15,09/12/2023 02:15,1257,1,1.257,1257,1.257
09/12/2023 03:30,09/12/2023 02:30,40246,0,40.246,40246,40.246
09/12/2023 03:30,09/12/2023 02:30,1229,1,1.229,1229,1.229
09/12/2023 03:45,09/12/2023 02:45,1208,1,1.208,1208,1.208
09/12/2023 03:45,09/12/2023 02:45,40267,0,40.267,40267,40.267
09/12/2023 04:00,09/12/2023 03:00,1236,1,1.236,1236,1.236
09/12/2023 04:00,09/12/2023 03:00,40164,0,40.164,40164,40.164
09/12/2023 04:15,09/12/2023 03:15,40180,0,40.18,40180,40.18
09/12/2023 04:15,09/12/2023 03:15,1220,1,1.22,1220,1.22
09/12/2023 04:30,09/12/2023 03:30,1211,1,1.211,1211,1.211
09/12/2023 04:30,09/12/2023 03:30,40189,0,40.189,40189,40.189
09/12/2023 04:45,09/12/2023 03:45,40218,0,40.218,40218,40.218
09/12/2023 04:45,09/12/2023 03:45,1182,1,1.182,1182,1.182
09/12/2023 05:00,09/12/2023 04:00,1156,1,1.156,1156,1.156
09/12/2023 05:00,09/12/2023 04:00,41469,0,41.469,41469,41.469
09/12/2023 05:15,09/12/2023 04:15,41481,0,41.481,41481,41.481
09/12/2023 05:15,09/12/2023 04:15,1144,1,1.144,1144,1.144
09/12/2023 05:30,09/12/2023 04:30,1123,1,1.123,1123,1.123
09/12/2023 05:30,09/12/2023 04:30,41502,0,41.502,41502,41.502
09/12/2023 05:45,09/12/2023 04:45,1123,1,1.123,1123,1.123
09/12/2023 05:45,09/12/2023 04:45,41502,0,41.502,41502,41.502
09/12/2023 06:00,09/12/2023 05:00,1122,1,1.122,1122,1.122
09/12/2023 06:00,09/12/2023 05:00,45578,0,45.578,45578,45.578
09/12/2023 06:15,09/12/2023 05:15,1091,1,1.091,1091,1.091
09/12/2023 06:15,09/12/2023 05:15,45609,0,45.609,45609,45.609
09/12/2023 06:30,09/12/2023 05:30,45631,0,45.631,45631,45.631
09/12/2023 06:30,09/12/2023 05:30,1069,1,1.069,1069,1.069
09/12/2023 06:45,09/12/2023 05:45,1091,1,1.091,1091,1.091
09/12/2023 06:45,09/12/2023 05:45,45609,0,45.609,45609,45.609
09/12/2023 07:00,09/12/2023 06:00,51622,0,51.622,51622,51.622
09/12/2023 07:00,09/12/2023 06:00,1103,1,1.103,1103,1.103
09/12/2023 07:15,09/12/2023 06:15,1155,1,1.155,1155,1.155
09/12/2023 07:15,09/12/2023 06:15,51570,0,51.57,51570,51.57
09/12/2023 07:30,09/12/2023 06:30,1210,1,1.21,1210,1.21
09/12/2023 07:30,09/12/2023 06:30,51515,0,51.515,51515,51.515
09/12/2023 07:45,09/12/2023 06:45,1271,1,1.271,1271,1.271
09/12/2023 07:45,09/12/2023 06:45,51454,0,51.454,51454,51.454
09/12/2023 08:00,09/12/2023 07:00,1323,1,1.323,1323,1.323
09/12/2023 08:00,09/12/2023 07:00,57227,0,57.227,57227,57.227
09/12/2023 08:15,09/12/2023 07:15,57174,0,57.174,57174,57.174
09/12/2023 08:15,09/12/2023 07:15,1376,1,1.376,1376,1.376
09/12/2023 08:30,09/12/2023 07:30,57126,0,57.126,57126,57.126
09/12/2023 08:30,09/12/2023 07:30,1424,1,1.424,1424,1.424
09/12/2023 08:45,09/12/2023 07:45,1468,1,1.468,1468,1.468
09/12/2023 08:45,09/12/2023 07:45,57082,0,57.082,57082,57.082
09/12/2023 09:00,09/12/2023 08:00,58505,0,58.505,58505,58.505
09/12/2023 09:00,09/12/2023 08:00,1495,1,1.495,1495,1.495
09/12/2023 09:15,09/12/2023 08:15,58484,0,58.484,58484,58.484
09/12/2023 09:15,09/12/2023 08:15,1516,1,1.516,1516,1.516
09/12/2023 09:30,09/12/2023 08:30,1494,1,1.494,1494,1.494
09/12/2023 09:30,09/12/2023 08:30,58506,0,58.506,58506,58.506
09/12/2023 09:45,09/12/2023 08:45,1452,1,1.452,1452,1.452
09/12/2023 09:45,09/12/2023 08:45,58548,0,58.548,58548,58.548
09/12/2023 10:00,09/12/2023 09:00,58129,0,58.129,58129,58.129
09/12/2023 10:00,09/12/2023 09:00,1446,1,1.446,1446,1.446
09/12/2023 10:15,09/12/2023 09:15,1444,1,1.444,1444,1.444
09/12/2023 10:15,09/12/2023 09:15,58131,0,58.131,58131,58.131
09/12/2023 10:30,09/12/2023 09:30,58173,0,58.173,58173,58.173
09/12/2023 10:30,09/12/2023 09:30,1402,1,1.402,1402,1.402
09/12/2023 10:45,09/12/2023 09:45,1334,1,1.334,1334,1.334
09/12/2023 10:45,09/12/2023 09:45,58241,0,58.241,58241,58.241
09/12/2023 11:00,09/12/2023 10:00,1295,1,1.295,1295,1.295
09/12/2023 11:00,09/12/2023 10:00,58330,0,58.33,58330,58.33
09/12/2023 11:15,09/12/2023 10:15,1251,1,1.251,1251,1.251
09/12/2023 11:15,09/12/2023 10:15,58374,0,58.374,58374,58.374
09/12/2023 11:30,09/12/2023 10:30,1252,1,1.252,1252,1.252
09/12/2023 11:30,09/12/2023 10:30,58373,0,58.373,58373,58.373
09/12/2023 11:45,09/12/2023 10:45,58402,0,58.402,58402,58.402
09/12/2023 11:45,09/12/2023 10:45,1223,1,1.223,1223,1.223
09/12/2023 12:00,09/12/2023 11:00,1263,1,1.263,1263,1.263
09/12/2023 12:00,09/12/2023 11:00,58387,0,58.387,58387,58.387
09/12/2023 12:15,09/12/2023 11:15,58372,0,58.372,58372,58.372
09/12/2023 12:15,09/12/2023 11:15,1278,1,1.278,1278,1.278
09/12/2023 12:30,09/12/2023 11:30,1264,1,1.264,1264,1.264
09/12/2023 12:30,09/12/2023 11:30,58386,0,58.386,58386,58.386
09/12/2023 12:45,09/12/2023 11:45,1262,1,1.262,1262,1.262
09/12/2023 12:45,09/12/2023 11:45,58388,0,58.388,58388,58.388
09/12/2023 13:00,09/12/2023 12:00,1289,1,1.289,1289,1.289
09/12/2023 13:00,09/12/2023 12:00,59511,0,59.511,59511,59.511
09/12/2023 13:15,09/12/2023 12:15,1297,1,1.297,1297,1.297
09/12/2023 13:15,09/12/2023 12:15,59503,0,59.503,59503,59.503
09/12/2023 13:30,09/12/2023 12:30,59484,0,59.484,59484,59.484
09/12/2023 13:30,09/12/2023 12:30,1316,1,1.316,1316,1.316
09/12/2023 13:45,09/12/2023 12:45,1325,1,1.325,1325,1.325
09/12/2023 13:45,09/12/2023 12:45,59475,0,59.475,59475,59.475
09/12/2023 14:00,09/12/2023 13:00,60662,0,60.662,60662,60.662
09/12/2023 14:00,09/12/2023 13:00,1338,1,1.338,1338,1.338
09/12/2023 14:15,09/12/2023 13:15,1371,1,1.371,1371,1.371
09/12/2023 14:15,09/12/2023 13:15,60629,0,60.629,60629,60.629
09/12/2023 14:30,09/12/2023 13:30,1391,1,1.391,1391,1.391
09/12/2023 14:30,09/12/2023 13:30,60609,0,60.609,60609,60.609
09/12/2023 14:45,09/12/2023 13:45,1435,1,1.435,1435,1.435
09/12/2023 14:45,09/12/2023 13:45,60565,0,60.565,60565,60.565
09/12/2023 15:00,09/12/2023 14:00,1480,1,1.48,1480,1.48
09/12/2023 15:00,09/12/2023 14:00,61220,0,61.22,61220,61.22
09/12/2023 15:15,09/12/2023 14:15,61191,0,61.191,61191,61.191
09/12/2023 15:15,09/12/2023 14:15,1509,1,1.509,1509,1.509
09/12/2023 15:30,09/12/2023 14:30,1540,1,1.54,1540,1.54
09/12/2023 15:30,09/12/2023 14:30,61160,0,61.16,61160,61.16
09/12/2023 15:45,09/12/2023 14:45,61102,0,61.102,61102,61.102
09/12/2023 15:45,09/12/2023 14:45,1598,1,1.598,1598,1.598
09/12/2023 16:00,09/12/2023 15:00,1645,1,1.645,1645,1.645
09/12/2023 16:00,09/12/2023 15:00,61930,0,61.93,61930,61.93
09/12/2023 16:15,09/12/2023 15:15,1701,1,1.701,1701,1.701
09/12/2023 16:15,09/12/2023 15:15,61874,0,61.874,61874,61.874
09/12/2023 16:30,09/12/2023 15:30,1730,1,1.73,1730,1.73
09/12/2023 16:30,09/12/2023 15:30,61845,0,61.845,61845,61.845
09/12/2023 16:45,09/12/2023 15:45,1799,1,1.799,1799,1.799
09/12/2023 16:45,09/12/2023 15:45,61776,0,61.776,61776,61.776
09/12/2023 17:00,09/12/2023 16:00,60480,0,60.48,60480,60.48
09/12/2023 17:00,09/12/2023 16:00,1870,1,1.87,1870,1.87
09/12/2023 17:15,09/12/2023 16:15,1977,1,1.977,1977,1.977
09/12/2023 17:15,09/12/2023 16:15,60373,0,60.373,60373,60.373
09/12/2023 17:30,09/12/2023 16:30,60329,0,60.329,60329,60.329
09/12/2023 17:30,09/12/2023 16:30,2021,1,2.021,2021,2.021
09/12/2023 17:45,09/12/2023 16:45,2036,1,2.036,2036,2.036
09/12/2023 17:45,09/12/2023 16:45,60314,0,60.314,60314,60.314
09/12/2023 18:00,09/12/2023 17:00,2039,1,2.039,2039,2.039
09/12/2023 18:00,09/12/2023 17:00,58061,0,58.061,58061,58.061
09/12/2023 18:15,09/12/2023 17:15,2012,1,2.012,2012,2.012
09/12/2023 18:15,09/12/2023 17:15,58088,0,58.088,58088,58.088
09/12/2023 18:30,09/12/2023 17:30,1972,1,1.972,1972,1.972
09/12/2023 18:30,09/12/2023 17:30,58128,0,58.128,58128,58.128
09/12/2023 18:45,09/12/2023 17:45,58164,0,58.164,58164,58.164
09/12/2023 18:45,09/12/2023 17:45,1936,1,1.936,1936,1.936
09/12/2023 19:00,09/12/2023 18:00,1949,1,1.949,1949,1.949
09/12/2023 19:00,09/12/2023 18:00,55701,0,55.701,55701,55.701
09/12/2023 19:15,09/12/2023 18:15,55755,0,55.755,55755,55.755
09/12/2023 19:15,09/12/2023 18:15,1895,1,1.895,1895,1.895
09/12/2023 19:30,09/12/2023 18:30,1865,1,1.865,1865,1.865
09/12/2023 19:30,09/12/2023 18:30,55785,0,55.785,55785,55.785
09/12/2023 19:45,09/12/2023 18:45,1832,1,1.832,1832,1.832
09/12/2023 19:45,09/12/2023 18:45,55818,0,55.818,55818,55.818
09/12/2023 20:00,09/12/2023 19:00,1821,1,1.821,1821,1.821
09/12/2023 20:00,09/12/2023 19:00,52204,0,52.204,52204,52.204
09/12/2023 20:15,09/12/2023 19:15,1804,1,1.804,1804,1.804
09/12/2023 20:15,09/12/2023 19:15,52221,0,52.221,52221,52.221
09/12/2023 20:30,09/12/2023 19:30,52275,0,52.275,52275,52.275
09/12/2023 20:30,09/12/2023 19:30,1750,1,1.75,1750,1.75
09/12/2023 20:45,09/12/2023 19:45,1722,1,1.722,1722,1.722
09/12/2023 20:45,09/12/2023 19:45,52303,0,52.303,52303,52.303
09/12/2023 21:00,09/12/2023 20:00,48558,0,48.558,48558,48.558
09/12/2023 21:00,09/12/2023 20:00,1717,1,1.717,1717,1.717
09/12/2023 21:15,09/12/2023 20:15,1688,1,1.688,1688,1.688
09/12/2023 21:15,09/12/2023 20:15,48587,0,48.587,48587,48.587
09/12/2023 21:30,09/12/2023 20:30,48609,0,48.609,48609,48.609
09/12/2023 21:30,09/12/2023 20:30,1666,1,1.666,1666,1.666
09/12/2023 21:45,09/12/2023 20:45,48630,0,48.63,48630,48.63
09/12/2023 21:45,09/12/2023 20:45,1645,1,1.645,1645,1.645
09/12/2023 22:00,09/12/2023 21:00,45729,0,45.729,45729,45.729
09/12/2023 22:00,09/12/2023 21:00,1621,1,1.621,1621,1.621
09/12/2023 22:15,09/12/2023 21:15,1579,1,1.579,1579,1.579
09/12/2023 22:15,09/12/2023 21:15,45771,0,45.771,45771,45.771
09/12/2023 22:30,09/12/2023 21:30,45820,0,45.82,45820,45.82
09/12/2023 22:30,09/12/2023 21:30,1530,1,1.53,1530,1.53
09/12/2023 22:45,09/12/2023 21:45,1505,1,1.505,1505,1.505
09/12/2023 22:45,09/12/2023 21:45,45845,0,45.845,45845,45.845
09/12/2023 23:00,09/12/2023 22:00,42269,0,42.269,42269,42.269
09/12/2023 23:00,09/12/2023 22:00,1481,1,1.481,1481,1.481
09/12/2023 23:15,09/12/2023 22:15,42305,0,42.305,42305,42.305
09/12/2023 23:15,09/12/2023 22:15,1445,1,1.445,1445,1.445
09/12/2023 23:30,09/12/2023 22:30,42381,0,42.381,42381,42.381
09/12/2023 23:30,09/12/2023 22:30,1369,1,1.369,1369,1.369
09/12/2023 23:45,09/12/2023 22:45,42420,0,42.42,42420,42.42
09/12/2023 23:45,09/12/2023 22:45,1330,1,1.33,1330,1.33
10/12/2023 00:00,09/12/2023 23:00,1310,1,1.31,1310,1.31
10/12/2023 00:00,09/12/2023 23:00,39265,0,39.265,39265,39.265
10/12/2023 00:15,09/12/2023 23:15,39309,0,39.309,39309,39.309
10/12/2023 00:15,09/12/2023 23:15,1266,1,1.266,1266,1.266
10/12/2023 00:30,09/12/2023 23:30,1239,1,1.239,1239,1.239
10/12/2023 00:30,09/12/2023 23:30,39336,0,39.336,39336,39.336
10/12/2023 00:45,09/12/2023 23:45,39378,0,39.378,39378,39.378
